award_id,country_loc1,country_loc2,country_loc3,country_loc4,country_loc5,framework_1,framework_2,framework_3,framework_4,framework_5,framework_6,framework_7,framework_8,framework_9,framework_10,framework_11,framework_12,framework_13,framework_14,framework_15,framework_16,framework_17,framework_18,framework_19,framework_20,framework_21,framework_22,framework_23,framework_24,framework_96,award_mech,cont_start,total_budget_plan,construct_budget_plan,cor_sitevisit_oe,subaward_id,sub_stat,construct_budget_plan_pk_oe,activity_total_sub,conflict_total_sub,conflict_status_sub,conflict_status_award,reg,field,const_budget,pct_construct,pct_construct_bnd,award_activity_tot,catcon1,catnot1,catunk1,catcon2,catnot2,catunk2,catcon3,catnot3,catunk3,catcon4,catnot4,catunk4,catcon5,catnot5,catunk5,catcon6,catnot6,catunk6,catcon7,catnot7,catunk7,catcon8,catnot8,catunk8,catcon9,catnot9,catunk9,catcon10,catnot10,catunk10,catcon11,catnot11,catunk11,catcon12,catnot12,catunk12,disaby1,disabn1,disabdk1,disaby2,disabn2,disabdk2,disaby3,disabn3,disabdk3,disaby4,disabn4,disabdk4,at1,at2,at3,at4,at5,at6,at7,at8,at9,at10,at11,at12,tp1,tp2,tp3,tp4,tp5,tp6,tp7,tp8,tp9,tp10,tp11,tp12,loc1,loc2,loc3,loct,modal,rework,reworkprob,regnum,lrgawrd,omfund_avail2,millplus,post,dcha,subaward_activity_tot
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,437,9,,1,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,,,1,,,,,,,,,1,0,0,1,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,532,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,641,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,606,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,698,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,676,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,708,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,706,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,704,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,702,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,568,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,440,9,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,696,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,558,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,694,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,501,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,692,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,691,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,687,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,683,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,619,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,678,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,476,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,700,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,526,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,668,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,468,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,640,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,444,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,475,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,469,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,479,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,482,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,470,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,611,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,496,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,516,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,680,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,480,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,514,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,716,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,596,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,699,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,636,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,520,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,717,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,536,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,544,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,548,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,448,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,486,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,517,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,656,5,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
2524,40,-6,-6,-6,-6,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,4,01oct2008,87322,0,,562,,,0,0,0,0,5,1,0,0,4,3,0,0,24,0,0,2,0,0,4,0,0,18,0,0,29,0,0,7,0,0,22,0,0,34,0,0,4,0,0,12,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,7,0,0,37,0,4,0,0,0,4082
