,region,build_ss_est_life_11,build_ss_est_life_11_oe,build_ss_rework_11,build_ss_rework_11_oe,build_ss_gps_11_file,build_ss_gps_11_gpscoordinates,build_ss_gps_11_refusalmsg,build_ss_const_location_12,build_ss_conflict_12,build_ss_prefab_12,build_ss_plan_sites_12,build_ss_plan_sites_12_1,build_ss_plan_sites_12_1_oe,build_ss_plan_sites_12_2,build_ss_plan_sites_12_2_oe,build_ss_plan_sites_12_96,build_ss_act_sites_12,build_ss_act_sites_12_1,build_ss_act_sites_12_1_oe,build_ss_act_sites_12_2,build_ss_act_sites_12_2_oe,build_ss_act_sites_12_96,build_ss_plan_area_12,build_ss_plan_area_12_1,build_ss_plan_area_12_1_oe,build_ss_plan_area_12_2,build_ss_plan_area_12_2_oe,build_ss_plan_area_12_96,build_ss_est_area_12,build_ss_est_area_12_1,build_ss_est_area_12_1_oe,build_ss_est_area_12_2,build_ss_est_area_12_2_oe,build_ss_est_area_12_96,build_ss_energy_eff_12,build_ss_green_std_12,build_ss_green_std_12_oe,build_ss_non_haz_mate_12,build_ss_non_haz_mate_12_oe,build_ss_disab_12,build_ss_disab_12_oe,build_ss_plan_life_12,build_ss_plan_life_12_oe,build_ss_est_life_12,build_ss_est_life_12_oe,build_ss_rework_12,build_ss_rework_12_oe,build_ss_gps_12_file,build_ss_gps_12_gpscoordinates,build_ss_gps_12_refusalmsg,build_ss_dis,build_ms_item,build_ms_type,build_ms_type_1,build_ms_type_2,build_ms_type_3,build_ms_type_4,build_ms_type_5,build_ms_type_6,build_ms_type_7,build_ms_type_8,build_ms_type_9,build_ms_type_10,build_ms_type_11,build_ms_type_12,build_ms_type_12_oe,build_ms_const_location_1,build_ms_conflict_1,build_ms_prefab_1,build_ms_plan_sites_1,build_ms_plan_sites_1_1,build_ms_plan_sites_1_1_oe,build_ms_plan_sites_1_2,build_ms_plan_sites_1_2_oe,build_ms_plan_sites_1_96,build_ms_act_sites_1,build_ms_act_sites_1_1,build_ms_act_sites_1_1_oe,build_ms_act_sites_1_2,build_ms_act_sites_1_2_oe,build_ms_act_sites_1_96,build_ms_plan_area_1,build_ms_plan_area_1_1,build_ms_plan_area_1_1_oe,build_ms_plan_area_1_2,build_ms_plan_area_1_2_oe,build_ms_plan_area_1_96,build_ms_est_area_1,build_ms_est_area_1_1,build_ms_est_area_1_1_oe,build_ms_est_area_1_2,build_ms_est_area_1_2_oe,build_ms_est_area_1_96,build_ms_energy_eff_1,build_ms_green_std_1,build_ms_green_std_1_oe,build_ms_non_haz_mate_1,build_ms_non_haz_mate_1_oe,build_ms_disab_1,build_ms_disab_1_oe,build_ms_plan_life_1,build_ms_plan_life_1_oe,build_ms_est_life_1,build_ms_est_life_1_oe,build_ms_rework_1,build_ms_rework_1_oe,build_ms_gps_1_file,build_ms_gps_1_gpscoordinates,build_ms_gps_1_refusalmsg,build_ms_const_location_2,build_ms_conflict_2,build_ms_prefab_2,build_ms_plan_sites_2,build_ms_plan_sites_2_1,build_ms_plan_sites_2_1_oe,build_ms_plan_sites_2_2,build_ms_plan_sites_2_2_oe,build_ms_plan_sites_2_96,build_ms_act_sites_2,build_ms_act_sites_2_1,build_ms_act_sites_2_1_oe,build_ms_act_sites_2_2,build_ms_act_sites_2_2_oe,build_ms_act_sites_2_96,build_ms_plan_area_2,build_ms_plan_area_2_1,build_ms_plan_area_2_1_oe,build_ms_plan_area_2_2,build_ms_plan_area_2_2_oe,build_ms_plan_area_2_96,build_ms_est_area_2,build_ms_est_area_2_1,build_ms_est_area_2_1_oe,build_ms_est_area_2_2,build_ms_est_area_2_2_oe,build_ms_est_area_2_96,build_ms_energy_eff_2,build_ms_green_std_2,build_ms_green_std_2_oe,build_ms_non_haz_mate_2,build_ms_non_haz_mate_2_oe,build_ms_disab_2,build_ms_disab_2_oe,build_ms_plan_life_2,build_ms_plan_life_2_oe,build_ms_est_life_2,build_ms_est_life_2_oe,build_ms_rework_2,build_ms_rework_2_oe,build_ms_gps_2_file,build_ms_gps_2_gpscoordinates,build_ms_gps_2_refusalmsg,build_ms_const_location_3,build_ms_conflict_3,build_ms_prefab_3,build_ms_plan_sites_3,build_ms_plan_sites_3_1,build_ms_plan_sites_3_1_oe,build_ms_plan_sites_3_2,build_ms_plan_sites_3_2_oe,build_ms_plan_sites_3_96,build_ms_act_sites_3,build_ms_act_sites_3_1,build_ms_act_sites_3_1_oe,build_ms_act_sites_3_2,build_ms_act_sites_3_2_oe,build_ms_act_sites_3_96,build_ms_plan_area_3,build_ms_plan_area_3_1,build_ms_plan_area_3_1_oe,build_ms_plan_area_3_2,build_ms_plan_area_3_2_oe,build_ms_plan_area_3_96,build_ms_est_area_3,build_ms_est_area_3_1,build_ms_est_area_3_1_oe,build_ms_est_area_3_2,build_ms_est_area_3_2_oe,build_ms_est_area_3_96,build_ms_energy_eff_3,build_ms_green_std_3,build_ms_green_std_3_oe,build_ms_non_haz_mate_3,build_ms_non_haz_mate_3_oe,build_ms_disab_3,build_ms_disab_3_oe,build_ms_plan_life_3,build_ms_plan_life_3_oe,build_ms_est_life_3,build_ms_est_life_3_oe,build_ms_rework_3,build_ms_rework_3_oe,build_ms_gps_3_file,build_ms_gps_3_gpscoordinates,build_ms_gps_3_refusalmsg,build_ms_const_location_4,build_ms_conflict_4,build_ms_prefab_4,build_ms_plan_sites_4,build_ms_plan_sites_4_1,build_ms_plan_sites_4_1_oe,build_ms_plan_sites_4_2,build_ms_plan_sites_4_2_oe,build_ms_plan_sites_4_96,build_ms_act_sites_4,build_ms_act_sites_4_1,build_ms_act_sites_4_1_oe,build_ms_act_sites_4_2,build_ms_act_sites_4_2_oe,build_ms_act_sites_4_96,build_ms_plan_area_4,build_ms_plan_area_4_1,build_ms_plan_area_4_1_oe,build_ms_plan_area_4_2,build_ms_plan_area_4_2_oe,build_ms_plan_area_4_96,build_ms_est_area_4,build_ms_est_area_4_1,build_ms_est_area_4_1_oe,build_ms_est_area_4_2,build_ms_est_area_4_2_oe,build_ms_est_area_4_96,build_ms_energy_eff_4,build_ms_green_std_4,build_ms_green_std_4_oe,build_ms_non_haz_mate_4,build_ms_non_haz_mate_4_oe,build_ms_disab_4,build_ms_disab_4_oe,build_ms_plan_life_4,build_ms_plan_life_4_oe,build_ms_est_life_4,build_ms_est_life_4_oe,build_ms_rework_4,build_ms_rework_4_oe,build_ms_gps_4_file,build_ms_gps_4_gpscoordinates,build_ms_gps_4_refusalmsg,build_ms_const_location_5,build_ms_conflict_5,build_ms_prefab_5,build_ms_plan_sites_5,build_ms_plan_sites_5_1,build_ms_plan_sites_5_1_oe,build_ms_plan_sites_5_2,build_ms_plan_sites_5_2_oe,build_ms_plan_sites_5_96,build_ms_act_sites_5,build_ms_act_sites_5_1,build_ms_act_sites_5_1_oe,build_ms_act_sites_5_2,build_ms_act_sites_5_2_oe,build_ms_act_sites_5_96,build_ms_plan_area_5,build_ms_plan_area_5_1,build_ms_plan_area_5_1_oe,build_ms_plan_area_5_2,build_ms_plan_area_5_2_oe,build_ms_plan_area_5_96,build_ms_est_area_5,build_ms_est_area_5_1,build_ms_est_area_5_1_oe,build_ms_est_area_5_2,build_ms_est_area_5_2_oe,build_ms_est_area_5_96,build_ms_energy_eff_5,build_ms_green_std_5,build_ms_green_std_5_oe,build_ms_non_haz_mate_5,build_ms_non_haz_mate_5_oe,build_ms_disab_5,build_ms_disab_5_oe,build_ms_plan_life_5,build_ms_plan_life_5_oe,build_ms_est_life_5,build_ms_est_life_5_oe,build_ms_rework_5,build_ms_rework_5_oe,build_ms_gps_5_file,build_ms_gps_5_gpscoordinates,build_ms_gps_5_refusalmsg,build_ms_const_location_6,build_ms_conflict_6,build_ms_prefab_6,build_ms_plan_sites_6,build_ms_plan_sites_6_1,build_ms_plan_sites_6_1_oe,build_ms_plan_sites_6_2,build_ms_plan_sites_6_2_oe,build_ms_plan_sites_6_96,build_ms_act_sites_6,build_ms_act_sites_6_1,build_ms_act_sites_6_1_oe,build_ms_act_sites_6_2,build_ms_act_sites_6_2_oe,build_ms_act_sites_6_96,build_ms_plan_area_6,build_ms_plan_area_6_1,build_ms_plan_area_6_1_oe,build_ms_plan_area_6_2,build_ms_plan_area_6_2_oe,build_ms_plan_area_6_96,build_ms_est_area_6,build_ms_est_area_6_1,build_ms_est_area_6_1_oe,build_ms_est_area_6_2,build_ms_est_area_6_2_oe,build_ms_est_area_6_96,build_ms_energy_eff_6,build_ms_green_std_6,build_ms_green_std_6_oe,build_ms_non_haz_mate_6,build_ms_non_haz_mate_6_oe,build_ms_disab_6,build_ms_disab_6_oe,build_ms_plan_life_6,build_ms_plan_life_6_oe,build_ms_est_life_6,build_ms_est_life_6_oe,build_ms_rework_6,build_ms_rework_6_oe,build_ms_gps_6_file,build_ms_gps_6_gpscoordinates,build_ms_gps_6_refusalmsg,build_ms_const_location_7,build_ms_conflict_7,build_ms_prefab_7,build_ms_plan_sites_7,build_ms_plan_sites_7_1,build_ms_plan_sites_7_1_oe,build_ms_plan_sites_7_2,build_ms_plan_sites_7_2_oe,build_ms_plan_sites_7_96,build_ms_act_sites_7,build_ms_act_sites_7_1,build_ms_act_sites_7_1_oe,build_ms_act_sites_7_2,build_ms_act_sites_7_2_oe,build_ms_act_sites_7_96,build_ms_plan_area_7,build_ms_plan_area_7_1,build_ms_plan_area_7_1_oe,build_ms_plan_area_7_2,build_ms_plan_area_7_2_oe,build_ms_plan_area_7_96,build_ms_est_area_7,build_ms_est_area_7_1,build_ms_est_area_7_1_oe,build_ms_est_area_7_2,build_ms_est_area_7_2_oe
0,Georgia,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,,-8,,-8,,-8,,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,,-8,-8,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
1,Georgia,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,,-8,,-8,,-8,,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,,-8,-8,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
2,Georgia,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,,-8,,-8,,-8,,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,,-8,-8,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
3,Georgia,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,,-8,,-8,,-8,,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,,-8,-8,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
4,Georgia,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,,-8,,-8,,-8,,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,,-8,-8,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
5,Georgia,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,,-8,,-8,,-8,,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,,-8,-8,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
6,Georgia,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,,-8,,-8,,-8,,,,,,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,apartment buildings,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,,-8,-8,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
7,Georgia,-8,-8,-8,-8,-8,-8,-8,4,0,0,-8,-8,,1,5,-8,-8,-8,,-8,,1,-8,-8,,-8,,1,-8,-8,,-8,,1,-1,-1,,1,Local,1,Local,-1,,-1,,5,,,,"N/A - dont know, there are only 5 Kindergartens out of 85 small scale infrustrcuture projects, which qualify under survey requirement (horizontal building >5,000)",Zugdidi,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,Kindergartens,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,,-8,-8,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
8,Georgia,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,,-8,,-8,,-8,,,,,Rustavi,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,,-8,,-8,,-8,-8,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
