,region,ener_carbon_plan_sites_6,ener_carbon_plan_sites_6_1,ener_carbon_plan_sites_6_1_oe,ener_carbon_plan_sites_6_2,ener_carbon_plan_sites_6_2_oe,ener_carbon_plan_sites_6_96,ener_carbon_act_sites_6,ener_carbon_act_sites_6_1,ener_carbon_act_sites_6_1_oe,ener_carbon_act_sites_6_2,ener_carbon_act_sites_6_2_oe,ener_carbon_act_sites_6_96,ener_carbon_plan_mwgen_6,ener_carbon_plan_mwgen_6_1,ener_carbon_plan_mwgen_6_1_oe,ener_carbon_plan_mwgen_6_2,ener_carbon_plan_mwgen_6_2_oe,ener_carbon_plan_mwgen_6_96,ener_carbon_act_mwgen_6,ener_carbon_act_mwgen_6_1,ener_carbon_act_mwgen_6_1_oe,ener_carbon_act_mwgen_6_2,ener_carbon_act_mwgen_6_2_oe,ener_carbon_act_mwgen_6_96,ener_carbon_plan_pop_6,ener_carbon_plan_pop_6_1,ener_carbon_plan_pop_6_1_oe,ener_carbon_plan_pop_6_2,ener_carbon_plan_pop_6_2_oe,ener_carbon_plan_pop_6_96,ener_carbon_act_pop_6,ener_carbon_act_pop_6_1,ener_carbon_act_pop_6_1_oe,ener_carbon_act_pop_6_2,ener_carbon_act_pop_6_2_oe,ener_carbon_act_pop_6_96,ener_carbon_plan_life_6,ener_carbon_plan_life_6_oe,ener_carbon_est_life_6,ener_carbon_est_life_6_oe,ener_carbon_rework_6,ener_carbon_rework_6_oe,ener_carbon_gps_6_file,ener_carbon_gps_6_gpscoordinates,ener_carbon_gps_6_refusalmsg,ener_solwind_item,ener_solwind_type,ener_solwind_type_1,ener_solwind_type_2,ener_solwind_const_location_1,ener_solwind_conflict_1,ener_solwind_plan_sites_1,ener_solwind_plan_sites_1_1,ener_solwind_plan_sites_1_1_oe,ener_solwind_plan_sites_1_2,ener_solwind_plan_sites_1_2_oe,ener_solwind_plan_sites_1_96,ener_solwind_act_sites_1,ener_solwind_act_sites_1_1,ener_solwind_act_sites_1_1_oe,ener_solwind_act_sites_1_2,ener_solwind_act_sites_1_2_oe,ener_solwind_act_sites_1_96,ener_solwind_plan_mwgen_1,ener_solwind_plan_mwgen_1_1,ener_solwind_plan_mwgen_1_1_oe,ener_solwind_plan_mwgen_1_2,ener_solwind_plan_mwgen_1_2_oe,ener_solwind_plan_mwgen_1_96,ener_solwind_act_mwgen_1,ener_solwind_act_mwgen_1_1,ener_solwind_act_mwgen_1_2,ener_solwind_act_mwgen_1_96,ener_solwind_grid_1,ener_solwind_plan_pop_1,ener_solwind_plan_pop_1_1,ener_solwind_plan_pop_1_1_oe,ener_solwind_plan_pop_1_2,ener_solwind_plan_pop_1_2_oe,ener_solwind_plan_pop_1_96,ener_solwind_act_pop_1,ener_solwind_act_pop_1_1,ener_solwind_act_pop_1_1_oe,ener_solwind_act_pop_1_2,ener_solwind_act_pop_1_2_oe,ener_solwind_act_pop_1_96,ener_solwind_plan_life_1,ener_solwind_plan_life_1_oe,ener_solwind_est_life_1,ener_solwind_est_life_1_oe,ener_solwind_rework_1,ener_solwind_rework_1_oe,ener_solwind_gps_1_file,ener_solwind_gps_1_gpscoordinate,ener_solwind_gps_1_refusalmsg,ener_solwind_const_location_2,ener_solwind_conflict_2,ener_solwind_plan_sites_2,ener_solwind_plan_sites_2_1,ener_solwind_plan_sites_2_1_oe,ener_solwind_plan_sites_2_2,ener_solwind_plan_sites_2_2_oe,ener_solwind_plan_sites_2_96,ener_solwind_act_sites_2,ener_solwind_act_sites_2_1,ener_solwind_act_sites_2_1_oe,ener_solwind_act_sites_2_2,ener_solwind_act_sites_2_2_oe,ener_solwind_act_sites_2_96,ener_solwind_plan_mwgen_2,ener_solwind_plan_mwgen_2_1,ener_solwind_plan_mwgen_2_1_oe,ener_solwind_plan_mwgen_2_2,ener_solwind_plan_mwgen_2_2_oe,ener_solwind_plan_mwgen_2_96,ener_solwind_act_mwgen_2,ener_solwind_act_mwgen_2_1,ener_solwind_act_mwgen_2_2,ener_solwind_act_mwgen_2_96,ener_solwind_grid_2,ener_solwind_plan_pop_2,ener_solwind_plan_pop_2_1,ener_solwind_plan_pop_2_1_oe,ener_solwind_plan_pop_2_2,ener_solwind_plan_pop_2_2_oe,ener_solwind_plan_pop_2_96,ener_solwind_act_pop_2,ener_solwind_act_pop_2_1,ener_solwind_act_pop_2_1_oe,ener_solwind_act_pop_2_2,ener_solwind_act_pop_2_2_oe,ener_solwind_act_pop_2_96,ener_solwind_plan_life_2,ener_solwind_plan_life_2_oe,ener_solwind_est_life_2,ener_solwind_est_life_2_oe,ener_solwind_rework_2,ener_solwind_rework_2_oe,ener_solwind_gps_2_file,ener_solwind_gps_2_gpscoordinate,ener_solwind_gps_2_refusalmsg,ener_hydroelec_item,ener_hydroelec_type,ener_hydroelec_type_1,ener_hydroelec_const_location_1,ener_hydroelec_conflict_1,ener_hydroelec_plan_sites_1,ener_hydroelec_plan_sites_1_1,ener_hydroelec_plan_sites_1_1_oe,ener_hydroelec_plan_sites_1_2,ener_hydroelec_plan_sites_1_2_oe,ener_hydroelec_plan_sites_1_96,ener_hydroelec_act_sites_1,ener_hydroelec_act_sites_1_1,ener_hydroelec_act_sites_1_1_oe,ener_hydroelec_act_sites_1_2,ener_hydroelec_act_sites_1_2_oe,ener_hydroelec_act_sites_1_96,ener_hydroelec_plan_mwgen_1,ener_hydroelec_plan_mwgen_1_1,ener_hydroelec_plan_mwgen_1_1_oe,ener_hydroelec_plan_mwgen_1_2,ener_hydroelec_plan_mwgen_1_2_oe,ener_hydroelec_plan_mwgen_1_96,ener_hydroelec_act_mwgen_1,ener_hydroelec_act_mwgen_1_1,ener_hydroelec_act_mwgen_1_1_oe,ener_hydroelec_act_mwgen_1_2,ener_hydroelec_act_mwgen_1_2_oe,ener_hydroelec_act_mwgen_1_96,ener_hydroelec_plan_pop_1,ener_hydroelec_plan_pop_1_1,ener_hydroelec_plan_pop_1_1_oe,ener_hydroelec_plan_pop_1_2,ener_hydroelec_plan_pop_1_2_oe,ener_hydroelec_plan_pop_1_96,ener_hydroelec_act_pop_1,ener_hydroelec_act_pop_1_1,ener_hydroelec_act_pop_1_1_oe,ener_hydroelec_act_pop_1_2,ener_hydroelec_act_pop_1_2_oe,ener_hydroelec_act_pop_1_96,ener_hydroelec_plan_life_1,ener_hydroelec_plan_life_1_oe,ener_hydroelec_est_life_1,ener_hydroelec_est_life_1_oe,ener_hydroelec_rework_1,ener_hydroelec_rework_1_oe,ener_hydroelec_gps_1_file,ener_hydroelec_gps_1_gpscoordina,ener_hydroelec_gps_1_refusalmsg,ener_elec_natgas_item,ener_elec_natgas_type,ener_elec_natgas_type_1,ener_elec_natgas_type_2,ener_elec_natgas_type_3,ener_elec_natgas_type_4,ener_elec_natgas_const_loc_1,ener_elec_natgas_conflict_1,ener_elec_natgas_plan_seg_1,ener_elec_natgas_plan_seg_1_1,ener_elec_natgas_plan_seg_1_1_oe,ener_elec_natgas_plan_seg_1_2,ener_elec_natgas_plan_seg_1_2_oe,ener_elec_natgas_plan_seg_1_96,ener_elec_natgas_act_seg_1,ener_elec_natgas_act_seg_1_1,ener_elec_natgas_act_seg_1_1_oe,ener_elec_natgas_act_seg_1_2,ener_elec_natgas_act_seg_1_2_oe,ener_elec_natgas_act_seg_1_96,ener_elec_natgas_plan_km_1,ener_elec_natgas_plan_km_1_1,ener_elec_natgas_plan_km_1_1_oe,ener_elec_natgas_plan_km_1_2,ener_elec_natgas_plan_km_1_2_oe,ener_elec_natgas_plan_km_1_96,ener_elec_natgas_act_km_1,ener_elec_natgas_act_km_1_1,ener_elec_natgas_act_km_1_1_oe,ener_elec_natgas_act_km_1_2,ener_elec_natgas_act_km_1_2_oe,ener_elec_natgas_act_km_1_96,ener_elec_natgas_plan_sub_1,ener_elec_natgas_plan_sub_1_1,ener_elec_natgas_plan_sub_1_1_oe,ener_elec_natgas_plan_sub_1_2,ener_elec_natgas_plan_sub_1_2_oe,ener_elec_natgas_plan_sub_1_96,ener_elec_natgas_act_sub_1,ener_elec_natgas_act_sub_1_1,ener_elec_natgas_act_sub_1_1_oe,ener_elec_natgas_act_sub_1_2,ener_elec_natgas_act_sub_1_2_oe,ener_elec_natgas_act_sub_1_96,ener_elec_natgas_plan_life_1,ener_elec_natgas_plan_life_1_oe,ener_elec_natgas_est_life_1,ener_elec_natgas_est_life_1_oe,ener_elec_natgas_rework_1,ener_elec_natgas_rework_1_oe,ener_elec_natgas_gps_1_file,ener_elec_natgas_gps_1_gpscoordi,ener_elec_natgas_gps_1_refusalms,ener_elec_natgas_const_loc_2,ener_elec_natgas_conflict_2,ener_elec_natgas_plan_seg_2,ener_elec_natgas_plan_seg_2_1,ener_elec_natgas_plan_seg_2_1_oe,ener_elec_natgas_plan_seg_2_2,ener_elec_natgas_plan_seg_2_2_oe,ener_elec_natgas_plan_seg_2_96,ener_elec_natgas_act_seg_2,ener_elec_natgas_act_seg_2_1,ener_elec_natgas_act_seg_2_1_oe,ener_elec_natgas_act_seg_2_2,ener_elec_natgas_act_seg_2_2_oe,ener_elec_natgas_act_seg_2_96,ener_elec_natgas_plan_km_2,ener_elec_natgas_plan_km_2_1,ener_elec_natgas_plan_km_2_1_oe,ener_elec_natgas_plan_km_2_2,ener_elec_natgas_plan_km_2_2_oe,ener_elec_natgas_plan_km_2_96,ener_elec_natgas_act_km_2,ener_elec_natgas_act_km_2_1,ener_elec_natgas_act_km_2_1_oe,ener_elec_natgas_act_km_2_2,ener_elec_natgas_act_km_2_2_oe,ener_elec_natgas_act_km_2_96,ener_elec_natgas_plan_sub_2,ener_elec_natgas_plan_sub_2_1,ener_elec_natgas_plan_sub_2_1_oe,ener_elec_natgas_plan_sub_2_2,ener_elec_natgas_plan_sub_2_2_oe,ener_elec_natgas_plan_sub_2_96,ener_elec_natgas_act_sub_2,ener_elec_natgas_act_sub_2_1,ener_elec_natgas_act_sub_2_1_oe,ener_elec_natgas_act_sub_2_2,ener_elec_natgas_act_sub_2_2_oe,ener_elec_natgas_act_sub_2_96,ener_elec_natgas_plan_life_2,ener_elec_natgas_plan_life_2_oe,ener_elec_natgas_est_life_2,ener_elec_natgas_est_life_2_oe,ener_elec_natgas_rework_2,ener_elec_natgas_rework_2_oe,ener_elec_natgas_gps_2_file,ener_elec_natgas_gps_2_gpscoordi,ener_elec_natgas_gps_2_refusalms,ener_elec_natgas_const_loc_3,ener_elec_natgas_conflict_3,ener_elec_natgas_plan_seg_3,ener_elec_natgas_plan_seg_3_1,ener_elec_natgas_plan_seg_3_1_oe,ener_elec_natgas_plan_seg_3_2,ener_elec_natgas_plan_seg_3_2_oe,ener_elec_natgas_plan_seg_3_96,ener_elec_natgas_act_seg_3,ener_elec_natgas_act_seg_3_1,ener_elec_natgas_act_seg_3_1_oe,ener_elec_natgas_act_seg_3_2,ener_elec_natgas_act_seg_3_2_oe,ener_elec_natgas_act_seg_3_96,ener_elec_natgas_plan_km_3,ener_elec_natgas_plan_km_3_1,ener_elec_natgas_plan_km_3_1_oe,ener_elec_natgas_plan_km_3_2,ener_elec_natgas_plan_km_3_2_oe,ener_elec_natgas_plan_km_3_96,ener_elec_natgas_act_km_3,ener_elec_natgas_act_km_3_1,ener_elec_natgas_act_km_3_1_oe,ener_elec_natgas_act_km_3_2,ener_elec_natgas_act_km_3_2_oe,ener_elec_natgas_act_km_3_96,ener_elec_natgas_plan_sub_3,ener_elec_natgas_plan_sub_3_1,ener_elec_natgas_plan_sub_3_1_oe,ener_elec_natgas_plan_sub_3_2,ener_elec_natgas_plan_sub_3_2_oe,ener_elec_natgas_plan_sub_3_96,ener_elec_natgas_act_sub_3,ener_elec_natgas_act_sub_3_1,ener_elec_natgas_act_sub_3_1_oe,ener_elec_natgas_act_sub_3_2,ener_elec_natgas_act_sub_3_2_oe,ener_elec_natgas_act_sub_3_96,ener_elec_natgas_plan_life_3,ener_elec_natgas_plan_life_3_oe,ener_elec_natgas_est_life_3,ener_elec_natgas_est_life_3_oe,ener_elec_natgas_rework_3,ener_elec_natgas_rework_3_oe,ener_elec_natgas_gps_3_file,ener_elec_natgas_gps_3_gpscoordi,ener_elec_natgas_gps_3_refusalms,ener_elec_natgas_const_loc_4,ener_elec_natgas_conflict_4,ener_elec_natgas_plan_seg_4,ener_elec_natgas_plan_seg_4_1,ener_elec_natgas_plan_seg_4_1_oe,ener_elec_natgas_plan_seg_4_2,ener_elec_natgas_plan_seg_4_2_oe,ener_elec_natgas_plan_seg_4_96,ener_elec_natgas_act_seg_4,ener_elec_natgas_act_seg_4_1,ener_elec_natgas_act_seg_4_1_oe,ener_elec_natgas_act_seg_4_2
0,Georgia,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8.0,-8,-8,-8,-8.0,-8,-8.0,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,1,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,,1,0,-8,-8,-8,1,1,-8,-8,-8,-8,1,1,-8,-8,-8,-8,1,29,-8,-8,-8,-8,1,29,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,1,1,40.0,1,40,5,-8,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
1,Georgia,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8.0,-8,-8,-8,-8.0,-8,-8.0,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,1,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,,1,0,-8,-8,-8,1,1,-8,-8,-8,-8,1,1,-8,-8,-8,-8,1,29,-8,-8,-8,-8,1,29,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,1,1,,1,40,5,-8,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
2,Georgia,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8.0,-8,-8,-8,-8.0,-8,-8.0,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,1,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,,1,0,-8,-8,-8,1,1,-8,-8,-8,-8,1,1,-8,-8,-8,-8,1,47,-8,-8,-8,-8,1,46,-8,-8,-8,-8,1,1,-8,-8,-8,-8,1,1,-8,1,40.0,1,40,5,-8,~/Content/3448-575.dbf,X316212;Y4672280 to X275850;Y4666967,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
3,Georgia,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8.0,-8,-8,-8,-8.0,-8,-8.0,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,1,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,,1,0,-8,-8,-8,1,1,-8,-8,-8,-8,1,1,-8,-8,-8,-8,1,47,-8,-8,-8,-8,1,47,-8,-8,-8,-8,1,1,-8,-8,-8,-8,1,1,-8,1,40.0,1,4,5,-8,~/Content/364-575,From X:316212;Y:4672280 To X:275850;Y:4666967,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
4,Georgia,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8.0,-8,-8,-8,-8.0,-8,-8.0,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,1,-8,1,-8,-8,-8,2,0,-8,-8,-8,1,1,-8,-8,-8,-8,1,1,-8,-8,-8,,1,1.0,-8,-8,-8,,1,58.0,-8,-8,-8,-8,1,58,-8,-8,-8,-8,-8,-8,1,1,35,1,35,6,not,,,will try to download later,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
5,Georgia,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8.0,-8,-8,-8,-8.0,-8,-8.0,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
6,Georgia,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8.0,-8,-8,-8,-8.0,-8,-8.0,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
