,region,award_id,subaward_id,subaward_name,bucket_risk_cat,category,construct_type,construct_type_1,construct_type_2,construct_type_3,construct_type_4,construct_type_5,construct_type_6,construct_type_7,construct_type_8,construct_type_9,roadway_item,roadway_type,roadway_type_1,roadway_type_2,roadway_type_3,roadway_type_4,roadway_type_7,roadway_type_7_oe,roadway_type_5,roadway_type_6,roadway_location_1,road_conflict_sub_1,roadway_prefab_1,roadway_plan_segments_1,roadway_plan_segments_1_1,roadway_plan_segments_1_1_oe,roadway_plan_segments_1_2,roadway_plan_segments_1_2_oe,roadway_plan_segments_1_96,roadway_actual_segments_1,roadway_actual_segments_1_1,roadway_actual_segments_1_1_oe,roadway_actual_segments_1_2,roadway_actual_segments_1_2_oe,roadway_actual_segments_1_96,roadway_planned_km_1,roadway_planned_km_1_1,roadway_planned_km_1_1_oe,roadway_planned_km_1_2,roadway_planned_km_1_2_oe,roadway_planned_km_1_96,roadway_actual_km_1,roadway_actual_km_1_1,roadway_actual_km_1_1_oe,roadway_actual_km_1_2,roadway_actual_km_1_2_oe,roadway_actual_km_1_96,roadway_plan_life_1,roadway_plan_life_1_oe,roadway_est_life_1,roadway_est_life_1_oe,roadway_rework_req_1,roadway_rework_req_1_oe,roadway_gps_1_file,roadway_gps_1_gpscoordinates,roadway_gps_1_refusalmsg,roadway_location_2,road_conflict_sub_2,roadway_prefab_2,roadway_plan_segments_2,roadway_plan_segments_2_1,roadway_plan_segments_2_1_oe,roadway_plan_segments_2_2,roadway_plan_segments_2_2_oe,roadway_plan_segments_2_96,roadway_actual_segments_2,roadway_actual_segments_2_1,roadway_actual_segments_2_1_oe,roadway_actual_segments_2_2,roadway_actual_segments_2_2_oe,roadway_actual_segments_2_96,roadway_planned_km_2,roadway_planned_km_2_1,roadway_planned_km_2_1_oe,roadway_planned_km_2_2,roadway_planned_km_2_2_oe,roadway_planned_km_2_96,roadway_actual_km_2,roadway_actual_km_2_1,roadway_actual_km_2_1_oe,roadway_actual_km_2_2,roadway_actual_km_2_2_oe,roadway_actual_km_2_96,roadway_plan_life_2,roadway_plan_life_2_oe,roadway_est_life_2,roadway_est_life_2_oe,roadway_rework_req_2,roadway_rework_req_2_oe,roadway_gps_2_file,roadway_gps_2_gpscoordinates,roadway_gps_2_refusalmsg,roadway_location_3,road_conflict_sub_3,roadway_prefab_3,roadway_plan_segments_3,roadway_plan_segments_3_1,roadway_plan_segments_3_1_oe,roadway_plan_segments_3_2,roadway_plan_segments_3_2_oe,roadway_plan_segments_3_96,roadway_actual_segments_3,roadway_actual_segments_3_1,roadway_actual_segments_3_1_oe,roadway_actual_segments_3_2,roadway_actual_segments_3_2_oe,roadway_actual_segments_3_96,roadway_planned_km_3,roadway_planned_km_3_1,roadway_planned_km_3_1_oe,roadway_planned_km_3_2,roadway_planned_km_3_2_oe,roadway_planned_km_3_96,roadway_actual_km_3,roadway_actual_km_3_1,roadway_actual_km_3_1_oe,roadway_actual_km_3_2,roadway_actual_km_3_2_oe,roadway_actual_km_3_96,roadway_plan_life_3,roadway_plan_life_3_oe,roadway_est_life_3,roadway_est_life_3_oe,roadway_rework_req_3,roadway_rework_req_3_oe,roadway_gps_3_file,roadway_gps_3_gpscoordinates,roadway_gps_3_refusalmsg,roadway_location_4,road_conflict_sub_4,roadway_prefab_4,roadway_plan_segments_4,roadway_plan_segments_4_1,roadway_plan_segments_4_1_oe,roadway_plan_segments_4_2,roadway_plan_segments_4_2_oe,roadway_plan_segments_4_96,roadway_actual_segments_4,roadway_actual_segments_4_1,roadway_actual_segments_4_1_oe,roadway_actual_segments_4_2,roadway_actual_segments_4_2_oe,roadway_actual_segments_4_96,roadway_planned_km_4,roadway_planned_km_4_1,roadway_planned_km_4_1_oe,roadway_planned_km_4_2,roadway_planned_km_4_2_oe,roadway_planned_km_4_96,roadway_actual_km_4,roadway_actual_km_4_1,roadway_actual_km_4_1_oe,roadway_actual_km_4_2,roadway_actual_km_4_2_oe,roadway_actual_km_4_96,roadway_plan_life_4,roadway_plan_life_4_oe,roadway_est_life_4,roadway_est_life_4_oe,roadway_rework_req_4,roadway_rework_req_4_oe,roadway_gps_4_file,roadway_gps_4_gpscoordinates,roadway_gps_4_refusalmsg,roadway_location_7,road_conflict_sub_7,roadway_prefab_7,roadway_plan_segments_7,roadway_plan_segments_7_1,roadway_plan_segments_7_1_oe,roadway_plan_segments_7_2,roadway_plan_segments_7_2_oe,roadway_plan_segments_7_96,roadway_actual_segments_7,roadway_actual_segments_7_1,roadway_actual_segments_7_1_oe,roadway_actual_segments_7_2,roadway_actual_segments_7_2_oe,roadway_actual_segments_7_96,roadway_planned_km_7,roadway_planned_km_7_1,roadway_planned_km_7_1_oe,roadway_planned_km_7_2,roadway_planned_km_7_2_oe,roadway_planned_km_7_96,roadway_actual_km_7,roadway_actual_km_7_1,roadway_actual_km_7_1_oe,roadway_actual_km_7_2,roadway_actual_km_7_2_oe,roadway_actual_km_7_96,roadway_plan_life_7,roadway_plan_life_7_oe,roadway_est_life_7,roadway_est_life_7_oe,roadway_rework_req_7,roadway_rework_req_7_oe,roadway_gps_7_file,roadway_gps_7_gpscoordinates,roadway_gps_7_refusalmsg,roadway_location_5,road_conflict_sub_5,roadway_prefab_5,roadway_plan_segments_5,roadway_plan_segments_5_1,roadway_plan_segments_5_1_oe,roadway_plan_segments_5_2,roadway_plan_segments_5_2_oe,roadway_plan_segments_5_96,roadway_actual_segments_5,roadway_actual_segments_5_1,roadway_actual_segments_5_1_oe,roadway_actual_segments_5_2,roadway_actual_segments_5_2_oe,roadway_actual_segments_5_96,roadway_planned_km_5,roadway_planned_km_5_1,roadway_planned_km_5_1_oe,roadway_planned_km_5_2,roadway_planned_km_5_2_oe,roadway_planned_km_5_96,roadway_actual_km_5,roadway_actual_km_5_1,roadway_actual_km_5_1_oe,roadway_actual_km_5_2,roadway_actual_km_5_2_oe,roadway_actual_km_5_96,roadway_plan_life_5,roadway_plan_life_5_oe,roadway_est_life_5,roadway_est_life_5_oe,roadway_rework_req_5,roadway_rework_req_5_oe,roadway_gps_5_file,roadway_gps_5_gpscoordinates,roadway_gps_5_refusalmsg,roadway_location_6,road_conflict_sub_6,roadway_prefab_6,roadway_plan_segments_6,roadway_plan_segments_6_1,roadway_plan_segments_6_1_oe,roadway_plan_segments_6_2,roadway_plan_segments_6_2_oe,roadway_plan_segments_6_96,roadway_actual_segments_6,roadway_actual_segments_6_1,roadway_actual_segments_6_1_oe,roadway_actual_segments_6_2,roadway_actual_segments_6_2_oe,roadway_actual_segments_6_96,roadway_planned_km_6,roadway_planned_km_6_1,roadway_planned_km_6_1_oe,roadway_planned_km_6_2,roadway_planned_km_6_2_oe,roadway_planned_km_6_96,roadway_actual_km_6,roadway_actual_km_6_1,roadway_actual_km_6_1_oe,roadway_actual_km_6_2,roadway_actual_km_6_2_oe,roadway_actual_km_6_96,roadway_plan_life_6,roadway_plan_life_6_oe,roadway_est_life_6,roadway_est_life_6_oe,roadway_rework_req_6,roadway_rework_req_6_oe,roadway_gps_6_file,roadway_gps_6_gpscoordinates,roadway_gps_6_refusalmsg,roadway_dis,road_bridge_item,road_bridge_type,road_bridge_type_1,road_bridge_type_2,road_bridge_type_3,road_bridge_type_4,road_bridge_type_5,road_bridge_type_6,road_bridge_type_7,road_bridge_type_7_oe,road_bridge_location_1,road_bridge_conflict_1,road_bridge_prefab_1,road_bridge_plan_sites_1,road_bridge_plan_sites_1_1,road_bridge_plan_sites_1_1_oe,road_bridge_plan_sites_1_96,road_bridge_plan_sites_1_2,road_bridge_plan_sites_1_2_oe,road_bridge_act_sites_1,road_bridge_act_sites_1_1,road_bridge_act_sites_1_1_oe,road_bridge_act_sites_1_96,road_bridge_act_sites_1_2,road_bridge_act_sites_1_2_oe,road_bridge_span_1,road_bridge_span_no_1,road_bridge_span_no_1_oe,road_bridge_plan_life_1,road_bridge_plan_life_1_oe,road_bridge_est_life_1,road_bridge_est_life_1_oe,road_bridge_rework_1,road_bridge_rework_1_oe,road_bridge_gps_1_file,road_bridge_gps_1_gpscoordinates,road_bridge_gps_1_refusalmsg,road_bridge_location_2,road_bridge_conflict_2,road_bridge_prefab_2,road_bridge_plan_sites_2,road_bridge_plan_sites_2_1,road_bridge_plan_sites_2_1_oe,road_bridge_plan_sites_2_96,road_bridge_plan_sites_2_2,road_bridge_plan_sites_2_2_oe,road_bridge_act_sites_2,road_bridge_act_sites_2_1,road_bridge_act_sites_2_1_oe,road_bridge_act_sites_2_96,road_bridge_act_sites_2_2,road_bridge_act_sites_2_2_oe,road_bridge_span_2,road_bridge_span_no_2,road_bridge_span_no_2_oe,road_bridge_plan_life_2,road_bridge_plan_life_2_oe,road_bridge_est_life_2,road_bridge_est_life_2_oe,road_bridge_rework_2,road_bridge_rework_2_oe,road_bridge_gps_2_file,road_bridge_gps_2_gpscoordinates,road_bridge_gps_2_refusalmsg,road_bridge_location_3,road_bridge_conflict_3,road_bridge_prefab_3,road_bridge_plan_sites_3,road_bridge_plan_sites_3_1,road_bridge_plan_sites_3_1_oe,road_bridge_plan_sites_3_96,road_bridge_plan_sites_3_2
0,Georgia,357,1,Award - AID-114-C-12-00006,CAT6,Category 1,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,,-8,,-8,-8,,,,-8,,-8,-8,-8,,,,-8,-8,-8,-8,,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8
1,Georgia,359,2,Award - AID-114-C-12-00001,CAT6,Category 1,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,,-8,,-8,-8,,,,-8,,-8,-8,-8,,,,-8,-8,-8,-8,,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8
2,Georgia,361,3,Subcontract to construction contractor SAQMILSADENMSHENI LTD by the Prime Contractor GOGC,CAT6,Category 1,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,,-8,,-8,-8,,,,-8,,-8,-8,-8,,,,-8,-8,-8,-8,,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8
3,Georgia,363,4,Award - AID-114-C-12-00003 Materials Contract to Erciyas from GOGC,CAT6,Category 1,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,,-8,,-8,-8,,,,-8,,-8,-8,-8,,,,-8,-8,-8,-8,,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8
4,Georgia,365,5,Award - AID-114-C-12-00007,CAT2,Category 1,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,,-8,,-8,-8,,,,-8,,-8,-8,-8,,,,-8,-8,-8,-8,,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8
5,Georgia,367,6,"Award - Assistance Agreement # AAG-1 14 -G-10-002;
Implementation Letter#:
114-11-IL-003",CAT6,Category 1,-8,1,-8,-8,-8,-8,-8,1,-8,-8,1.0,-8,-8,-8,-8,1,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,4,2,2,-8,1,6,1,2.0,-8,-8,1,6.0,1,2.0,-8,-8,1,12.0,1,15,-8,-8,1,12.0,1,15.0,-8,1,20.0,1,20.0,5,-8,,,,-8,,-8,-8,-8,,,,-8,-8,-8,-8,,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,,,,Gori,0,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8
6,Georgia,369,7,"Award - Assistance Agreement # AAG-1 14 -G-10-002;
Implementation Letter#:
114-11-IL-004",CAT6,Category 1,-8,-8,1,1,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,,-8,,-8,-8,,,,-8,,-8,-8,-8,,,,-8,-8,-8,-8,,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8
7,Georgia,375,8,NEO project is implemented by Chemonics. This is a contract - AID-114-C-11-00001,CAT4,Category 1,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,4,2,-1,-6,-8,-8,-8,,-8,-6,-8,,-8,,-8,-6,-8,,-8,,-8,-6,-8,,-8,,-8,-6,,-6,,-6,-8,,,,-8,,-8,-8,-8,,,,-8,-8,-8,-8,,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,,,,-6,-6,-6,-6,-8,,-8,,-8,-6,-8,,-8,,-8,-6,-8,-8.0,-8,,-8,-6,-8,-8.0,-8,,-8,-6,,-6,,-6,,,,,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8
8,Georgia,377,9,Award - AID-114-TO-11-00001,CAT4,Category 1,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,,-8,,-8,-8,,,,-8,,-8,-8,-8,,,,-8,-8,-8,-8,,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,,-8,,-8,-8,-8,,-8,,-8,-8,-8,-8.0,-8,,-8,-8,-8,-8.0,-8,,-8,-8,,-8,,-8,,,,,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,,,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,,-8,-8,,-8,,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8
